請求コード,品名,分類
621573401,メインロール錠２．５　２．５ｍｇ,ht
621938301,カオルトーン錠５　５ｍｇ,ht
621941501,マニジロット錠５ｍｇ,ht
621945601,ジムロスト錠５ｍｇ,ht
621960401,カルバジン錠５ｍｇ,ht
621963901,ニカルピン錠１０　１０ｍｇ,ht
621965001,マニジップ錠５ｍｇ,ht
621965401,メデピン錠２０　２０ｍｇ,ht
621966001,ロコプール錠５　５ｍｇ,ht
621966101,ロコプール錠２０　２０ｍｇ,ht
621966201,ロンゲリール錠５ｍｇ,ht
621966301,ロンゲリール錠２０ｍｇ,ht
621974401,セーブテンス錠２５ｍｇ,ht
621977100,セリプロロール塩酸塩１００ｍｇ錠,ht
621978501,シラザベース錠０．２５ｍｇ,ht
621982301,オルメテック錠４０ｍｇ,ht
621991701,インヒロック錠０．２５　０．２５ｍｇ,ht
621992501,セボチール錠１２．５　１２．５ｍｇ,ht
621992601,セボチール錠５０　５０ｍｇ,ht
622025401,レビンベース錠２．５ｍｇ,ht
622025501,レビンベース錠１０ｍｇ,ht
622029401,ニフェラートカプセル５ｍｇ,ht
622047001,アスラーン錠２０ｍｇ,ht
622052101,アセメール錠５　５ｍｇ,ht
622052401,インヒロック錠０．５　０．５ｍｇ,ht
622054201,カルメゾシン錠０．５ｍｇ,ht
622055501,アロチノン錠５ｍｇ,ht
622057901,カサンミルカプセル５ｍｇ,ht
622060701,カルメゾシン錠４ｍｇ,ht
622062801,アロチノイル錠５ｍｇ,ht
622063901,カズマリン錠０．５ｍｇ,ht
622064001,カズマリン錠４ｍｇ,ht
622064201,コポネント錠１０ｍｇ,ht
622064301,シェトラゾーナ錠５ｍｇ,ht
622064401,シンベノン錠２．５ｍｇ,ht
622064501,セナプリド錠１２．５ｍｇ,ht
622064601,セナプリド錠５０ｍｇ,ht
622064801,ビソテート錠２．５ｍｇ,ht
622068002,メインテート錠０．６２５ｍｇ,ht
622077701,アテネラートＬ錠１０ｍｇ,ht
622080301,アテネラートソフトカプセル５ｍｇ,ht
622096301,セプリノック錠５０ｍｇ,ht
622098601,カルドナン錠０．５ｍｇ,ht
622098701,カルドナン錠４ｍｇ,ht
622100201,ベナゼップ錠１０　１０ｍｇ,ht
622100301,ベナゼップ錠２．５　２．５ｍｇ,ht
622110101,ドナシン錠０．５ｍｇ,ht
622110201,ドナシン錠４ｍｇ,ht
622117001,ニソミナード錠１０ｍｇ,ht
622117101,ゼグミューラー錠２０ｍｇ,ht
622123501,イセジピール錠１０ｍｇ,ht
622125301,アルフロシン錠０．５ｍｇ,ht
622125401,アルフロシン錠４ｍｇ,ht
622128401,ドキサゾン錠０．５ｍｇ,ht
622128501,ドキサゾン錠４ｍｇ,ht
622142401,フルトリア錠１ｍｇ,ht
622142402,トリクロルメチアジド錠１ｍｇ「トーワ」,ht
622142501,ニュートライド錠１２．５ｍｇ,ht
622280101,ヒドロクロロチアジドＯＤ錠１２．５ｍｇ「トーワ」,ht
622309900,アラセプリル２５ｍｇ錠,ht
622310000,アラセプリル５０ｍｇ錠,ht
622310500,アロチノロール塩酸塩５ｍｇ錠,ht
622310600,アロチノロール塩酸塩１０ｍｇ錠,ht
622312500,カルテオロール塩酸塩５ｍｇ錠,ht
622319700,ニカルジピン塩酸塩２０ｍｇ錠,ht
622319800,ニカルジピン塩酸塩４０ｍｇ徐放カプセル,ht
622320100,ニソルジピン５ｍｇ錠,ht
622320200,ニソルジピン１０ｍｇ錠,ht
622320400,ニフェジピン１％細粒,ht
622320500,ニフェジピン１０ｍｇカプセル,ht
622320600,ニフェジピン１０ｍｇ錠,ht
622320700,ニフェジピン１０ｍｇ徐放錠,ht
622321100,ピンドロール５ｍｇ錠,ht
622321800,プラゾシン塩酸塩１ｍｇ錠,ht
622322800,プロプラノロール塩酸塩１０ｍｇ錠,ht
622323300,ベナゼプリル塩酸塩２．５ｍｇ錠,ht
622323400,ベナゼプリル塩酸塩５ｍｇ錠,ht
622324500,メトプロロール酒石酸塩４０ｍｇ錠,ht
622324800,ラベタロール塩酸塩１００ｍｇ錠,ht
622383401,トリクロルメチアジド錠２ｍｇ「ＪＧ」,ht
622670101,ミネブロ錠１．２５ｍｇ,ht
622670201,ミネブロ錠２．５ｍｇ,ht
622670301,ミネブロ錠５ｍｇ,ht
622689500,イルベサルタン１００ｍｇ錠,ht
622689600,イルベサルタン２００ｍｇ錠,ht
622690100,オルメサルタンメドキソミル５ｍｇ錠,ht
622690200,オルメサルタンメドキソミル５ｍｇ口腔内崩壊錠,ht
622690300,オルメサルタンメドキソミル１０ｍｇ錠,ht
622690400,オルメサルタンメドキソミル１０ｍｇ口腔内崩壊錠,ht
622690500,オルメサルタンメドキソミル２０ｍｇ錠,ht
622690600,オルメサルタンメドキソミル２０ｍｇ口腔内崩壊錠,ht
622690700,オルメサルタンメドキソミル４０ｍｇ錠,ht
622690800,オルメサルタンメドキソミル４０ｍｇ口腔内崩壊錠,ht
622718800,カルテオロール塩酸塩５ｍｇ錠,ht
622718900,ピンドロール５ｍｇ錠,ht
622719000,アロチノロール塩酸塩５ｍｇ錠,ht
622719100,アロチノロール塩酸塩１０ｍｇ錠,ht
622721800,アラセプリル１２．５ｍｇ錠,ht
622721900,アラセプリル２５ｍｇ錠,ht
622722000,アラセプリル５０ｍｇ錠,ht
622722100,シラザプリル０．２５ｍｇ錠,ht
622722200,シラザプリル０．５ｍｇ錠,ht
622722300,シラザプリル１ｍｇ錠,ht
622722600,ベナゼプリル塩酸塩２．５ｍｇ錠,ht
622722700,ベナゼプリル塩酸塩５ｍｇ錠,ht
622722800,ベナゼプリル塩酸塩１０ｍｇ錠,ht
622723100,ペリンドプリルエルブミン２ｍｇ錠,ht
622723200,ペリンドプリルエルブミン４ｍｇ錠,ht
622723300,ラベタロール塩酸塩５０ｍｇ錠,ht
622723400,ラベタロール塩酸塩１００ｍｇ錠,ht
622723500,メトプロロール酒石酸塩２０ｍｇ錠,ht
622723600,メトプロロール酒石酸塩４０ｍｇ錠,ht
622723700,ニカルジピン塩酸塩１０％散,ht
622723800,ニカルジピン塩酸塩１０ｍｇ錠,ht
622723900,ニカルジピン塩酸塩２０ｍｇ錠,ht
622724000,ニカルジピン塩酸塩２０ｍｇ徐放カプセル,ht
622724100,ニカルジピン塩酸塩４０ｍｇ徐放カプセル,ht
622724200,ニルバジピン２ｍｇ錠,ht
622724300,ニルバジピン４ｍｇ錠,ht
622724600,マニジピン塩酸塩５ｍｇ錠,ht
622724700,マニジピン塩酸塩１０ｍｇ錠,ht
622724800,マニジピン塩酸塩２０ｍｇ錠,ht
622724900,セリプロロール塩酸塩１００ｍｇ錠,ht
622725000,セリプロロール塩酸塩２００ｍｇ錠,ht
622725500,フェロジピン２．５ｍｇ錠,ht
622725600,フェロジピン５ｍｇ錠,ht
622725700,イルベサルタン５０ｍｇ錠,ht
622727100,ニフェジピン１０ｍｇ錠,ht
622727200,ニフェジピン１０ｍｇ徐放Ｌ錠,ht
622727300,ニフェジピン２０ｍｇ徐放Ｌ錠,ht
622727400,ニフェジピン１０ｍｇ徐放ＣＲ錠,ht
622727500,ニフェジピン２０ｍｇ徐放ＣＲ錠,ht
622727600,ニフェジピン４０ｍｇ徐放ＣＲ錠,ht
622727700,ニフェジピン５ｍｇカプセル,ht
622727800,ニフェジピン１０ｍｇカプセル,ht
622728100,ニソルジピン１０ｍｇ錠,ht
622820901,エンレスト錠５０ｍｇ,ht
622821001,エンレスト錠１００ｍｇ,ht
622821101,エンレスト錠２００ｍｇ,ht
622846200,イルベサルタン５０ｍｇ口腔内崩壊錠,ht
621524504,シンバスタチン錠５ｍｇ「ＶＴＲＳ」,dl
621635403,シンバスタチン錠１０ｍｇ「ＶＴＲＳ」,dl
621635504,シンバスタチン錠２０ｍｇ「ＶＴＲＳ」,dl
622273103,ピタバスタチンＣａ錠１ｍｇ「ＶＴＲＳ」,dl
622273203,ピタバスタチンＣａ錠２ｍｇ「ＶＴＲＳ」,dl
622273303,ピタバスタチンＣａ錠４ｍｇ「ＶＴＲＳ」,dl
622285002,ピタバスタチンカルシウム錠１ｍｇ「フェルゼン」,dl
622285102,ピタバスタチンカルシウム錠２ｍｇ「フェルゼン」,dl
622347402,ピタバスタチンカルシウム錠４ｍｇ「フェルゼン」,dl
622512003,ピタバスタチンＣａ・ＯＤ錠１ｍｇ「ＶＴＲＳ」,dl
622512103,ピタバスタチンＣａ・ＯＤ錠２ｍｇ「ＶＴＲＳ」,dl
622512203,ピタバスタチンＣａ・ＯＤ錠４ｍｇ「ＶＴＲＳ」,dl
622584703,ロスバスタチン錠２．５ｍｇ「ＶＴＲＳ」,dl
622584803,ロスバスタチン錠５ｍｇ「ＶＴＲＳ」,dl
622886101,オメガ−３脂肪酸エチル粒状カプセル２ｇ「ＹＤ」,dl
622892400,フェノフィブラート５３．３ｍｇ錠,dl
622892500,フェノフィブラート８０ｍｇ錠,dl
622892600,フルバスタチンナトリウム１０ｍｇ錠,dl
622892700,フルバスタチンナトリウム２０ｍｇ錠,dl
622892800,フルバスタチンナトリウム３０ｍｇ錠,dl
622892900,トコフェロールニコチン酸エステル２００ｍｇカプセル,dl
622893000,アムロジピンベシル酸塩・アトルバスタチンカルシウム３番錠,dl
622893100,アムロジピンベシル酸塩・アトルバスタチンカルシウム４番錠,dl
622908201,オメガ−３脂肪酸エチル粒状カプセル２ｇ「武田テバ」,dl
622910601,オメガ−３脂肪酸エチル粒状カプセル２ｇ「ＭＪＴ」,dl
622913601,オメガ−３脂肪酸エチル粒状カプセル２ｇ「トーワ」,dl
622917901,オメガ−３脂肪酸エチル粒状カプセル２ｇ「ニプロ」,dl
622920201,エパデールＥＭカプセル２ｇ,dl
610422004,アテロパンカプセル３００　３００ｍｇ,dl
610422054,エパフィールカプセル３００　３００ｍｇ,dl
610422059,エメラドールカプセル３００　３００ｍｇ,dl
610422098,クレスエパカプセル３００　３００ｍｇ,dl
610422123,シスレコンカプセル３００　３００ｍｇ,dl
610422286,メタパスカプセル３００　３００ｍｇ,dl
610422290,メルブラールカプセル３００　３００ｍｇ,dl
610422292,ヤトリップカプセル３００　３００ｍｇ,dl
610433008,アニベソールＳＲ錠２００　２００ｍｇ,dl
610433125,ベザスターＳＲ錠１００　１００ｍｇ,dl
610433126,ベザスターＳＲ錠２００　２００ｍｇ,dl
610453061,ゼフロプト錠５μｇ,dl
610463047,オプチラン錠５μｇ,dl
612190187,ニコ２００ソフトカプセル　２００ｍｇ,dl
620000013,アルセチン錠５　５ｍｇ,dl
620000014,アルセチン錠１０　１０ｍｇ,dl
620000038,コレリット錠５ｍｇ,dl
620000039,コレリット錠１０ｍｇ,dl
620000051,シンスタチン錠５ｍｇ,dl
620000070,タツプラミン錠５ｍｇ,dl
620000071,タツプラミン錠１０ｍｇ,dl
620000113,プラバメイト錠５ｍｇ,dl
620000114,プラバメイト錠１０ｍｇ,dl
620000156,メバリッチ錠５　５ｍｇ,dl
620000157,メバリッチ錠１０　１０ｍｇ,dl
620000171,リダックＭ錠１０　１０ｍｇ,dl
620001979,オプチラン錠１０μｇ,dl
620002108,プラメバン錠５　５ｍｇ,dl
620002109,プラメバン錠１０　１０ｍｇ,dl
620002166,リポラＭ錠５　５ｍｇ,dl
620002538,プロレナール錠５μｇ,dl
620002540,ベザリップ錠１００ｍｇ,dl
620002541,ベザリップ錠２００ｍｇ,dl
620002801,プラバピーク錠５ｍｇ,dl
620002802,プラバピーク錠１０ｍｇ,dl
620002879,リダックＭ錠５　５ｍｇ,dl
620002881,リマルモン錠５μｇ,dl
620003668,ロレルコ細粒５０％,dl
620004095,リマプロストアルファデクス錠５μｇ「Ｆ」,dl
620004607,ユベラＮカプセル１００ｍｇ,dl
620004608,ユベラＮ細粒４０％,dl
620004609,ユベラＮソフトカプセル２００ｍｇ,dl
620004985,ケントンカプセル２００ｍｇ,dl
620005931,ＮＥソフトカプセル２００ｍｇ,dl
620005965,サクベルコート錠２５０ｍｇ,dl
620006039,トコニジャストカプセル２００ｍｇ,dl
620006108,プロスエード錠２５０ｍｇ,dl
620007993,エパロース粒状カプセル３００ｍｇ,dl
620007994,エパロース粒状カプセル６００ｍｇ,dl
620007995,エパロース粒状カプセル９００ｍｇ,dl
620008111,メルブラール粒状カプセル３００ｍｇ,dl
620008112,メルブラール粒状カプセル６００ｍｇ,dl
620008113,メルブラール粒状カプセル９００ｍｇ,dl
620008610,クラフェデン錠２５０ｍｇ,dl
620008679,バナールＮカプセル１００ｍｇ,dl
620008706,フッコラート錠２５０ｍｇ,dl
620008761,ライドラース錠２５０ｍｇ,dl
620008784,ワニール錠２５０ｍｇ,dl
620009208,アトミラート錠２００ｍｇ,dl
620338305,ビノグラックカプセル２５０ｍｇ,dl
620344306,コトモール錠２００ｍｇ,dl
620353101,トコフェロールニコチン酸エステルカプセル１００ｍｇ「トーワ」,dl
620353201,ＶＥニコチネートカプセル１００ｍｇ,dl
620353202,トコフェロールニコチン酸エステルカプセル１００ｍｇ「ＮＰ」,dl
620353503,トコフェロールニコチン酸エステルカプセル２００ｍｇ「ＴＣ」,dl
620353601,トコフェロールニコチン酸エステルカプセル２００ｍｇ「サワイ」,dl
620353804,トコフェロールニコチン酸エステルカプセル２００ｍｇ「ＹＤ」,dl
620815302,イコサペント酸エチル顆粒状カプセル６００ｍｇ「ＭＪＴ」,dl
620815601,イコサペント酸エチルカプセル３００ｍｇ「日医工」,dl
620815903,イコサペント酸エチルカプセル３００ｍｇ「ＪＧ」,dl
620816201,イコサペント酸エチルカプセル３００ｍｇ「フソー」,dl
620816301,イコサペント酸エチルカプセル３００ｍｇ「日本臓器」,dl
620816501,イコサペント酸エチルカプセル３００ｍｇ「サワイ」,dl
620816805,イコサペント酸エチルカプセル３００ｍｇ「ＣＨ」,dl
620817001,イコサペント酸エチルカプセル３００ｍｇ「トーワ」,dl
620817103,イコサペント酸エチルカプセル３００ｍｇ「ＴＢＰ」,dl
620817504,イコサペント酸エチルカプセル３００ｍｇ「Ｈｐ」,dl
620817702,イコサペント酸エチルカプセル３００ｍｇ「ＹＤ」,dl
621315603,イコサペント酸エチルカプセル３００ｍｇ「杏林」,dl
621418905,リマプロストアルファデクス錠５μｇ「ＳＮ」,dl
621481101,リマプロストアルファデクス錠５μｇ「テバ」,dl
621522101,リマプロストアルファデクス錠５μｇ「日医工」,dl
621623701,リマプロストアルファデクス錠１０μｇ「テバ」,dl
621694102,リマプロストアルファデクス錠５μｇ「サワイ」,dl
621776502,イコサペント酸エチル顆粒状カプセル９００ｍｇ「ＭＪＴ」,dl
622026701,アニベソールＳＲ錠１００　１００ｍｇ,dl
622116801,シンスタチン錠１０ｍｇ,dl
622116901,シンスタチン錠２０ｍｇ,dl
622322700,プロブコール２５０ｍｇ錠,dl
622360201,トコフェロールニコチン酸エステルカプセル２００ｍｇ「日医工」,dl
622610500,イコサペント酸エチル３００ｍｇ粒状カプセル,dl
622692400,ロスバスタチンカルシウム２．５ｍｇ錠,dl
622692500,ロスバスタチンカルシウム２．５ｍｇ口腔内崩壊錠,dl
622692600,ロスバスタチンカルシウム５ｍｇ錠,dl
622692700,ロスバスタチンカルシウム５ｍｇ口腔内崩壊錠,dl
622704001,エゼチミブ錠１０ｍｇ「ＤＳＥＰ」,dl
622704101,エゼチミブ錠１０ｍｇ「フェルゼン」,dl
622728800,エラスターゼ１，８００単位錠,dl
622728900,プロブコール２５０ｍｇ錠,dl
622738800,リマプロスト　アルファデクス５μｇ錠,dl
622738900,イコサペント酸エチル３００ｍｇカプセル,dl
622739000,イコサペント酸エチル６００ｍｇ粒状カプセル,dl
622739100,イコサペント酸エチル９００ｍｇ粒状カプセル,dl
622784901,エゼチミブ錠１０ｍｇ「ケミファ」,dl
622786001,エゼチミブ錠１０ｍｇ「ＹＤ」,dl
622789601,エゼチミブ錠１０ｍｇ「トーワ」,dl
622789701,エゼチミブＯＤ錠１０ｍｇ「トーワ」,dl
622790901,エゼチミブ錠１０ｍｇ「日医工」,dl
622791901,エゼチミブ錠１０ｍｇ「ＫＭＰ」,dl
622792901,エゼチミブ錠１０ｍｇ「ＴＣＫ」,dl
622794301,エゼチミブ錠１０ｍｇ「ＴＥ」,dl
622795201,エゼチミブ錠１０ｍｇ「武田テバ」,dl
622797701,エゼチミブ錠１０ｍｇ「日新」,dl
622799601,エゼチミブ錠１０ｍｇ「杏林」,dl
622801101,エゼチミブ錠１０ｍｇ「明治」,dl
622805001,エゼチミブ錠１０ｍｇ「ＪＧ」,dl
622806401,エゼチミブ錠１０ｍｇ「ニプロ」,dl
622808201,エゼチミブ錠１０ｍｇ「アメル」,dl
622809701,エゼチミブ錠１０ｍｇ「サンド」,dl
622812801,エゼチミブ錠１０ｍｇ「サワイ」,dl
622814501,エゼチミブ錠１０ｍｇ「ＫＮ」,dl
622817301,トコフェロールニコチン酸エステルカプセル２００ｍｇ「ホリイ」,dl
622820901,エンレスト錠５０ｍｇ,dl
622821001,エンレスト錠１００ｍｇ,dl
622821101,エンレスト錠２００ｍｇ,dl
622846700,エゼチミブ１０ｍｇ錠,dl
621896403,アカルボースＯＤ錠５０ｍｇ「ＮＩＧ」,dm
621896503,アカルボースＯＤ錠１００ｍｇ「ＮＩＧ」,dm
622088303,グリメピリド錠１ｍｇ「ＶＴＲＳ」,dm
622088403,グリメピリド錠３ｍｇ「ＶＴＲＳ」,dm
622090003,ボグリボース錠０．２ｍｇ「ＶＴＲＳ」,dm
622090103,ボグリボース錠０．３ｍｇ「ＶＴＲＳ」,dm
622147303,ピオグリタゾン錠１５ｍｇ「ＶＴＲＳ」,dm
622147403,ピオグリタゾン錠３０ｍｇ「ＶＴＲＳ」,dm
622147503,ピオグリタゾンＯＤ錠１５ｍｇ「ＶＴＲＳ」,dm
622147602,ピオグリタゾンＯＤ錠３０ｍｇ「ＶＴＲＳ」,dm
622205503,グリメピリド錠０．５ｍｇ「ＶＴＲＳ」,dm
622417103,メトホルミン塩酸塩錠２５０ｍｇＭＴ「ＶＴＲＳ」,dm
622417203,メトホルミン塩酸塩錠５００ｍｇＭＴ「ＶＴＲＳ」,dm
622884701,ルセフィＯＤフィルム２．５ｍｇ,dm
622897500,グリメピリド１ｍｇ錠,dm
622897600,グリメピリド０．５ｍｇ錠,dm
622897700,グリメピリド１ｍｇ口腔内崩壊錠,dm
622897800,グリメピリド３ｍｇ口腔内崩壊錠,dm
622897900,グリメピリド０．５ｍｇ口腔内崩壊錠,dm
622898000,メトホルミン塩酸塩２５０ｍｇＧＬ錠,dm
622898100,メトホルミン塩酸塩２５０ｍｇＭＴ錠,dm
622898200,メトホルミン塩酸塩５００ｍｇＭＴ錠,dm
622898300,ナテグリニド３０ｍｇ錠,dm
622898400,ミグリトール２５ｍｇ口腔内崩壊錠,dm
629919801,オゼンピック皮下注２ｍｇ　１．５ｍＬ,dm
610433079,ダムゼール錠１．２５ｍｇ,dm
610441043,ダムゼール錠２．５ｍｇ,dm
610444147,メデット錠２５０ｍｇ,dm
610463145,ネルビス錠２５０ｍｇ,dm
613960078,マーグレイド錠２．５ｍｇ,dm
613960079,オペアミン錠２．５　２．５ｍｇ,dm
620002812,ベイスロース錠０．２ｍｇ,dm
620002813,ベイスロース錠０．３ｍｇ,dm
620002815,ベスタミオン錠０．２　０．２ｍｇ,dm
620002816,ベスタミオン錠０．３　０．３ｍｇ,dm
620002824,ベルデリール錠０．２ｍｇ,dm
620002825,ベルデリール錠０．３ｍｇ,dm
620002826,ベロム錠０．２　０．２ｍｇ,dm
620002827,ベロム錠０．３　０．３ｍｇ,dm
620002835,ボグシール錠０．２　０．２ｍｇ,dm
620002836,ボグシール錠０．３　０．３ｍｇ,dm
620002859,メトリオン錠２５０　２５０ｍｇ,dm
620003277,ヘキストラスチノン散１００％,dm
620003452,ヘキストラスチノン錠０．５ｇ　５００ｍｇ,dm
620003568,ダイアグリコ錠４０ｍｇ,dm
620003661,ルイメニア錠４０ｍｇ,dm
620004482,グルタミール錠４０ｍｇ,dm
620006891,グリミラン錠４０ｍｇ,dm
620873901,ブホルミン塩酸塩腸溶錠５０ｍｇ「ＫＯ」,dm
622005801,ルイメニア錠２０ｍｇ,dm
622009801,オペアミン錠１．２５　１．２５ｍｇ,dm
622039901,マーグレイド錠１．２５ｍｇ,dm
622141301,グリミラン錠２０ｍｇ,dm
622143401,ダイアグリコ錠２０ｍｇ,dm
622169101,グルタミール錠２０ｍｇ,dm
622813401,レパグリニド錠０．２５ｍｇ「サワイ」,dm
622813501,レパグリニド錠０．５ｍｇ「サワイ」,dm
629900701,ゾルトファイ配合注フレックスタッチ,dm
629905601,フィアスプ注　フレックスタッチ　３００単位,dm
629905701,フィアスプ注　ペンフィル　３００単位,dm
629905801,フィアスプ注　１００単位／ｍＬ,dm
629906701,ルムジェブ注１００単位／ｍＬ,dm
629906801,ルムジェブ注カート　３００単位,dm
629906901,ルムジェブ注ミリオペン　３００単位,dm
629907001,ルムジェブ注ミリオペンＨＤ　３００単位,dm
629907301,インスリン　リスプロＢＳ注１００単位／ｍＬ　ＨＵ「サノフィ」,dm
629907401,インスリン　リスプロＢＳ注カート　ＨＵ「サノフィ」　３００単位,dm
629907501,インスリン　リスプロＢＳ注ソロスターＨＵ「サノフィ」　３００単位,dm
629907601,ソリクア配合注ソロスター,dm
629907701,オゼンピック皮下注０．２５ｍｇＳＤ　０．５ｍＬ,dm
629907801,オゼンピック皮下注０．５ｍｇＳＤ　０．５ｍＬ,dm
629907901,オゼンピック皮下注１．０ｍｇＳＤ　１ｍｇ０．５ｍＬ,dm
629911601,リベルサス錠３ｍｇ,dm
629911701,リベルサス錠７ｍｇ,dm
629911801,リベルサス錠１４ｍｇ,dm
629914101,インスリン　アスパルトＢＳ注カート　ＮＲ「サノフィ」　３００単位,dm
629914201,インスリン　アスパルトＢＳ注ソロスターＮＲ「サノフィ」３００単位,dm
629914301,インスリン　アスパルトＢＳ注１００単位／ｍＬ　ＮＲ「サノフィ」,dm
640453023,イノレット３０Ｒ注　３００単位,dm
620290113,メトプロロール酒石酸塩錠２０ｍｇ「ＮＩＧ」,ht
621366722,メトプロロール酒石酸塩錠４０ｍｇ「ＮＩＧ」,ht
621899702,テモカプリル塩酸塩錠１ｍｇ「フェルゼン」,ht
621899802,テモカプリル塩酸塩錠２ｍｇ「フェルゼン」,ht
621899902,テモカプリル塩酸塩錠４ｍｇ「フェルゼン」,ht
622458403,アムバロ配合錠「ＮＩＧ」,ht
622495803,バルヒディオ配合錠ＭＤ「ＮＩＧ」,ht
622495903,バルヒディオ配合錠ＥＸ「ＮＩＧ」,ht
622547502,テルチア配合錠ＡＰ「ＮＩＧ」,ht
622547702,テルチア配合錠ＢＰ「ＮＩＧ」,ht
622562803,テルミサルタン錠２０ｍｇ「ＶＴＲＳ」,ht
622562903,テルミサルタン錠４０ｍｇ「ＶＴＲＳ」,ht
622563003,テルミサルタン錠８０ｍｇ「ＶＴＲＳ」,ht
622632302,イルアミクス配合錠ＬＤ「ＮＩＧ」,ht
622632402,イルアミクス配合錠ＨＤ「ＮＩＧ」,ht
620339604,ベザフィブラート徐放錠２００ｍｇ「ＮＩＧ」,dl
620341103,ベザフィブラート徐放錠１００ｍｇ「ＮＩＧ」,dl
621521304,プラバスタチンＮａ錠５ｍｇ「ＮＩＧ」,dl
621521404,プラバスタチンＮａ錠１０ｍｇ「ＮＩＧ」,dl
621934803,フルバスタチン錠１０ｍｇ「ＮＩＧ」,dl
621934903,フルバスタチン錠２０ｍｇ「ＮＩＧ」,dl
621935003,フルバスタチン錠３０ｍｇ「ＮＩＧ」,dl
622921301,アトルバスタチン錠５ｍｇ「ＶＴＲＳ」,dl
622921401,アトルバスタチン錠１０ｍｇ「ＶＴＲＳ」,dl
622927801,リバゼブ配合錠ＬＤ,dl
622927901,リバゼブ配合錠ＨＤ,dl
621784903,アカルボース錠５０ｍｇ「ＮＩＧ」,dm
621785003,アカルボース錠１００ｍｇ「ＮＩＧ」,dm
620263104,トリクロルメチアジド錠２ｍｇ「ＮＩＧ」,ht
621248704,セリプロロール塩酸塩錠１００ｍｇ「ＮＩＧ」,ht
621249004,セリプロロール塩酸塩錠２００ｍｇ「ＮＩＧ」,ht
621469504,ベタキソロール塩酸塩錠５ｍｇ「ＮＩＧ」,ht
621469804,ベタキソロール塩酸塩錠１０ｍｇ「ＮＩＧ」,ht
621526704,ニルバジピン錠２ｍｇ「ＮＩＧ」,ht
621526804,ニルバジピン錠４ｍｇ「ＮＩＧ」,ht
621623004,マニジピン塩酸塩錠１０ｍｇ「ＮＩＧ」,ht
621623104,マニジピン塩酸塩錠２０ｍｇ「ＮＩＧ」,ht
621671703,フェロジピン錠２．５ｍｇ「ＮＩＧ」,ht
621671803,フェロジピン錠５ｍｇ「ＮＩＧ」,ht
621835003,イミダプリル塩酸塩錠２．５ｍｇ「ＮＩＧ」,ht
621835103,イミダプリル塩酸塩錠５ｍｇ「ＮＩＧ」,ht
621835203,イミダプリル塩酸塩錠１０ｍｇ「ＮＩＧ」,ht
621849701,アムロジピン錠２．５ｍｇ「ニプロ」,ht
621849801,アムロジピン錠５ｍｇ「ニプロ」,ht
621909401,ドキサゾシン錠０．５ｍｇ「ニプロ」,ht
621909501,ドキサゾシン錠１ｍｇ「ニプロ」,ht
621909601,ドキサゾシン錠２ｍｇ「ニプロ」,ht
621909701,ドキサゾシン錠４ｍｇ「ニプロ」,ht
621934603,シルニジピン錠５ｍｇ「ＮＩＧ」,ht
621934703,シルニジピン錠１０ｍｇ「ＮＩＧ」,ht
621936103,マニジピン塩酸塩錠５ｍｇ「ＮＩＧ」,ht
622095502,カルベジロール錠１０ｍｇ「ニプロ」,ht
622095602,カルベジロール錠２０ｍｇ「ニプロ」,ht
622158003,ロサルタンカリウム錠２５ｍｇ「ＮＩＧ」,ht
622158103,ロサルタンカリウム錠５０ｍｇ「ＮＩＧ」,ht
622158203,ロサルタンカリウム錠１００ｍｇ「ＮＩＧ」,ht
622202302,アムロジピン錠１０ｍｇ「ニプロ」,ht
622243402,アゼルニジピン錠８ｍｇ「ニプロ」,ht
622243502,アゼルニジピン錠１６ｍｇ「ニプロ」,ht
622342503,ロサルヒド配合錠ＬＤ「ＮＩＧ」,ht
622459103,ロサルヒド配合錠ＨＤ「ＮＩＧ」,ht
622496303,シルニジピン錠２０ｍｇ「ＮＩＧ」,ht
622504202,カルベジロール錠１．２５ｍｇ「ニプロ」,ht
622504302,カルベジロール錠２．５ｍｇ「ニプロ」,ht
622524102,カムシア配合錠ＬＤ「ＮＩＧ」,ht
622524202,カムシア配合錠ＨＤ「ＮＩＧ」,ht
622582902,イルベサルタン錠５０ｍｇ「ＫＭＰ」,ht
622583002,イルベサルタン錠１００ｍｇ「ＫＭＰ」,ht
622583102,イルベサルタン錠２００ｍｇ「ＫＭＰ」,ht
622932601,アジルサルタンＯＤ錠１０ｍｇ「ＤＳＥＰ」,ht
622932701,アジルサルタンＯＤ錠２０ｍｇ「ＤＳＥＰ」,ht
622932801,アジルサルタンＯＤ錠４０ｍｇ「ＤＳＥＰ」,ht
622933101,アジルサルタンＯＤ錠１０ｍｇ「ケミファ」,ht
622933201,アジルサルタンＯＤ錠２０ｍｇ「ケミファ」,ht
622933301,アジルサルタンＯＤ錠４０ｍｇ「ケミファ」,ht
622934200,アムロジピンベシル酸塩・アトルバスタチンカルシウム２番錠,ht
622937401,アジルサルタン錠１０ｍｇ「トーワ」,ht
622937501,アジルサルタン錠２０ｍｇ「トーワ」,ht
622937601,アジルサルタン錠４０ｍｇ「トーワ」,ht
622937901,アジルサルタンＯＤ錠１０ｍｇ「フェルゼン」,ht
622938001,アジルサルタンＯＤ錠２０ｍｇ「フェルゼン」,ht
622938101,アジルサルタンＯＤ錠４０ｍｇ「フェルゼン」,ht
