医薬品コード,名称,薬価基準収載医薬品コード
622445501,アマルエット配合錠２番「ケミファ」,2190102F1076
622445601,アマルエット配合錠３番「ケミファ」,2190103F1070
622445701,アマルエット配合錠４番「ケミファ」,2190104F1075
622446601,アムバロ配合錠「タナベ」,2149114F1196
622447601,アマルエット配合錠１番「トーワ」,2190101F1101
622447701,アマルエット配合錠２番「トーワ」,2190102F1106
622447801,アマルエット配合錠３番「トーワ」,2190103F1100
622447901,アマルエット配合錠４番「トーワ」,2190104F1105
622448001,アムバロ配合錠「トーワ」,2149114F1218
622451101,アムバロ配合錠「ニットー」,2149114F1242
622451501,アムバロ配合錠「ＴＣＫ」,2149114F1099
622451801,バルサルタンＯＤ錠２０ｍｇ「ＴＣＫ」,2149041F5042
622451901,バルサルタンＯＤ錠４０ｍｇ「ＴＣＫ」,2149041F6014
622452001,バルサルタンＯＤ錠８０ｍｇ「ＴＣＫ」,2149041F7010
622452101,バルサルタンＯＤ錠１６０ｍｇ「ＴＣＫ」,2149041F8041
622452401,アマルエット配合錠１番「ＴＣＫ」,2190101F1063
622452501,アマルエット配合錠２番「ＴＣＫ」,2190102F1068
622452601,アマルエット配合錠３番「ＴＣＫ」,2190103F1062
622452701,アマルエット配合錠４番「ＴＣＫ」,2190104F1067
622452801,オルメテックＯＤ錠１０ｍｇ,2149044F5020
622452901,オルメテックＯＤ錠２０ｍｇ,2149044F6026
622453001,アマルエット配合錠１番「ＤＳＥＰ」,2190101F1039
622453101,アマルエット配合錠２番「ＤＳＥＰ」,2190102F1033
622453201,アマルエット配合錠３番「ＤＳＥＰ」,2190103F1038
622453301,アマルエット配合錠４番「ＤＳＥＰ」,2190104F1032
622453401,アムバロ配合錠「ＤＳＥＰ」,2149114F1030
622454201,オルメテックＯＤ錠４０ｍｇ,2149044F7022
622454301,アムバロ配合錠「ＪＧ」,2149114F1013
622454801,ロサルヒド配合錠ＨＤ「ＪＧ」,2149110F2046
622455101,アムバロ配合錠「ＦＦＰ」,2149114F1056
622455501,アムバロ配合錠「ファイザー」,2149114F1269
622456301,アムバロ配合錠「日新」,2149114F1013
622456501,バルサルタンＯＤ錠２０ｍｇ「ファイザー」,2149041F5077
622456601,バルサルタンＯＤ錠４０ｍｇ「ファイザー」,2149041F6073
622456701,バルサルタンＯＤ錠８０ｍｇ「ファイザー」,2149041F7070
622456801,バルサルタンＯＤ錠１６０ｍｇ「ファイザー」,2149041F8076
622456901,アマルエット配合錠１番「サワイ」,2190101F1080
622457001,アマルエット配合錠２番「サワイ」,2190102F1084
622457101,アマルエット配合錠３番「サワイ」,2190103F1089
622457201,アマルエット配合錠４番「サワイ」,2190104F1083
622457301,アムバロ配合錠「サワイ」,2149114F1170
622458401,アムバロ配合錠「テバ」,2149114F1013
622459101,ロサルヒド配合錠ＨＤ「テバ」,2149110F2089
622459201,カンデサルタンＯＤ錠２ｍｇ「明治」,2149040F5064
622459301,カンデサルタンＯＤ錠４ｍｇ「明治」,2149040F6010
622459401,カンデサルタンＯＤ錠８ｍｇ「明治」,2149040F7016
622459501,カンデサルタンＯＤ錠１２ｍｇ「明治」,2149040F8063
622460101,アムバロ配合錠「サンド」,2149114F1188
622460201,カムシア配合錠ＬＤ「サンド」,2149116F1047
622460301,カムシア配合錠ＨＤ「サンド」,2149116F2043
622461101,アマルエット配合錠１番「サンド」,2190101F1098
622461201,アマルエット配合錠２番「サンド」,2190102F1092
622461301,アマルエット配合錠３番「サンド」,2190103F1097
622461401,アマルエット配合錠４番「サンド」,2190104F1091
622462701,アマルエット配合錠１番「ＥＥ」,2190101F1047
622462801,アマルエット配合錠２番「ＥＥ」,2190102F1041
622462901,アマルエット配合錠３番「ＥＥ」,2190103F1046
622463001,アマルエット配合錠４番「ＥＥ」,2190104F1040
622463101,アムバロ配合錠「ＥＥ」,2149114F1048
622463201,ロサルヒド配合錠ＨＤ「ＥＥ」,2149110F2038
622463801,アムバロ配合錠「アメル」,2149114F1013
622464201,ロサルヒド配合錠ＨＤ「三和」,2149110F2070
622464301,アムバロ配合錠「ＳＮ」,2149114F1013
622465201,アムバロ配合錠「日医工」,2149114F1013
622465301,アマルエット配合錠１番「日医工」,2190101F1110
622465401,アマルエット配合錠２番「日医工」,2190102F1114
622465501,アマルエット配合錠３番「日医工」,2190103F1119
622465601,アマルエット配合錠４番「日医工」,2190104F1113
622465701,バルサルタンＯＤ錠２０ｍｇ「日医工」,2149041F5069
622465801,バルサルタンＯＤ錠４０ｍｇ「日医工」,2149041F6065
622465901,バルサルタンＯＤ錠８０ｍｇ「日医工」,2149041F7061
622466001,バルサルタンＯＤ錠１６０ｍｇ「日医工」,2149041F8017
622467301,カムシア配合錠ＬＤ「あすか」,2149116F1039
622467401,カムシア配合錠ＨＤ「あすか」,2149116F2035
622467801,アマルエット配合錠１番「ニプロ」,2190101F1128
622467901,アマルエット配合錠２番「ニプロ」,2190102F1122
622468001,アマルエット配合錠３番「ニプロ」,2190103F1127
622468101,アマルエット配合錠４番「ニプロ」,2190104F1121
622468201,アムバロ配合錠「イセイ」,2149114F1129
622468301,アムバロ配合錠「科研」,2149114F1145
622468401,アムバロ配合錠「ニプロ」,2149114F1013
622468801,カムシア配合錠ＨＤ「ニプロ」,2149116F2051
622468901,カムシア配合錠ＬＤ「ニプロ」,2149116F1055
622469401,バルサルタンＯＤ錠２０ｍｇ「科研」,2149041F5050
622469501,バルサルタンＯＤ錠４０ｍｇ「科研」,2149041F6057
622469601,バルサルタンＯＤ錠８０ｍｇ「科研」,2149041F7053
622469701,バルサルタンＯＤ錠１６０ｍｇ「科研」,2149041F8050
622472701,ロサルヒド配合錠ＨＤ「ＹＤ」,2149110F2160
622473900,ロサルタンカリウム２５ｍｇ錠,2149039F1015
622474000,ロサルタンカリウム５０ｍｇ錠,2149039F2011
622474100,カンデサルタンシレキセチル２ｍｇ錠（１）,2149040F1018
622474200,カンデサルタンシレキセチル４ｍｇ錠（１）,2149040F2014
622474300,カンデサルタンシレキセチル８ｍｇ錠（１）,2149040F3010
622474400,カンデサルタンシレキセチル１２ｍｇ錠,2149040F4017
622474500,カンデサルタンシレキセチル２ｍｇ錠（２）,2149040F5013
622474600,バルサルタン２０ｍｇ錠,2149041F1012
622474700,バルサルタン４０ｍｇ錠（１）,2149041F2019
622474800,バルサルタン８０ｍｇ錠（１）,2149041F3015
622474900,バルサルタン１６０ｍｇ錠（１）,2149041F4011
622479201,カルベジロール錠１．２５ｍｇ「トーワ」,2149032F3091
622479301,カルベジロール錠２．５ｍｇ「トーワ」,2149032F4098
622479801,ロサルヒド配合錠ＨＤ「トーワ」,2149110F2232
622480901,ロサルヒド配合錠ＨＤ「ＥＰ」,2149110F2100
622481001,アムバロ配合ＯＤ錠「ＴＣＫ」,2149114F2036
622481401,カルベジロール錠１．２５ｍｇ「ＴＣＫ」,2149032F3059
622481501,カルベジロール錠２．５ｍｇ「ＴＣＫ」,2149032F4055
622481801,ロサルヒド配合錠ＨＤ「ＴＣＫ」,2149110F2151
622482101,ロサルヒド配合錠ＨＤ「ケミファ」,2149110F2194
622483301,ロサルヒド配合錠ＨＤ「モチダ」,2149110F2283
622486501,ロサルヒド配合錠ＨＤ「ＦＦＰ」,2149110F2119
622486601,シルニジピン錠２０ｍｇ「ＦＦＰ」,2149037F3043
622489102,ロサルヒド配合錠ＨＤ「ＮＰＩ」,2149110F2321
622490001,ロサルヒド配合錠ＨＤ「ＫＯ」,2149110F2127
622490801,カルベジロール錠１．２５ｍｇ「ＪＧ」,2149032F3040
622490901,カルベジロール錠２．５ｍｇ「ＪＧ」,2149032F4047
622491201,シルニジピン錠２０ｍｇ「ＪＧ」,2149037F3051
622493201,ロサルヒド配合錠ＨＤ「日新」,2149110F2259
622493501,アムバロ配合ＯＤ錠「ファイザー」,2149114F2052
622494301,カルベジロール錠１．２５ｍｇ「ファイザー」,2149032F3105
622494401,カルベジロール錠２．５ｍｇ「ファイザー」,2149032F4101
622494601,ロサルヒド配合錠ＨＤ「ＤＫ」,2149110F2011
622495601,カデチア配合錠ＬＤ「テバ」,2149111F1044
622495701,カデチア配合錠ＨＤ「テバ」,2149111F2040
622495801,バルヒディオ配合錠ＭＤ「テバ」,2149112F1049
622495901,バルヒディオ配合錠ＥＸ「テバ」,2149112F2045
622496101,カルベジロール錠１．２５ｍｇ「テバ」,2149032F3083
622496201,カルベジロール錠２．５ｍｇ「テバ」,2149032F4080
622496301,シルニジピン錠２０ｍｇ「テバ」,2149037F3060
622496501,ロサルヒド配合錠ＨＤ「サンド」,2149110F2208
622496601,バルヒディオ配合錠ＭＤ「サンド」,2149112F1030
622496701,バルヒディオ配合錠ＥＸ「サンド」,2149112F2037
622499901,ロサルヒド配合錠ＨＤ「アメル」,2149110F2178
622500301,カルベジロール錠１．２５ｍｇ「アメル」,2149032F3067
622500401,カルベジロール錠２．５ｍｇ「アメル」,2149032F4063
622501601,ロサルヒド配合錠ＨＤ「日医工」,2149110F2240
622501701,アムバロ配合ＯＤ錠「日医工」,2149114F2044
622502801,ロサルヒド配合錠ＨＤ「明治」,2149110F2275
622504201,カルベジロール錠１．２５ｍｇ「タナベ」,2149032F3075
622504301,カルベジロール錠２．５ｍｇ「タナベ」,2149032F4071
622504501,ロサルヒド配合錠ＨＤ「タナベ」,2149110F2216
622504601,ロサルヒド配合錠ＨＤ「ＳＮ」,2149110F2011
622504901,ロサルヒド配合錠ＨＤ「ツルハラ」,2149110F2011
622505801,ロサルヒド配合錠ＨＤ「科研」,2149110F2186
622506001,シルニジピン錠２０ｍｇ「ＡＦＰ」,2149037F3035
622506801,カデチア配合錠ＨＤ「あすか」,2149111F2032
622506901,カデチア配合錠ＬＤ「あすか」,2149111F1036
622507201,ロサルヒド配合錠ＨＤ「ニプロ」,2149110F2011
622511501,ロサルヒド配合錠ＨＤ「タカタ」,2149110F2305
622512601,ロサルヒド配合錠ＨＤ「ファイザー」,2149110F2313
622513501,バルヒディオ配合錠ＥＸ「トーワ」,2149112F2100
622513601,バルヒディオ配合錠ＭＤ「トーワ」,2149112F1103
622515001,バルヒディオ配合錠ＭＤ「ＴＣＫ」,2149112F1065
622515101,バルヒディオ配合錠ＥＸ「ＴＣＫ」,2149112F2061
622516502,ミカトリオ配合錠,2149122F1026
622519601,カムシア配合錠ＬＤ「日新」,2149116F1071
622519701,カムシア配合錠ＨＤ「日新」,2149116F2078
622519901,シルニジピン錠２０ｍｇ「サワイ」,2149037F3078
622520001,バルヒディオ配合錠ＥＸ「サワイ」,2149112F2070
622520101,バルヒディオ配合錠ＭＤ「サワイ」,2149112F1073
622520501,ロサルヒド配合錠ＨＤ「サワイ」,2149110F2291
622524101,カムシア配合錠ＬＤ「武田テバ」,2149116F1063
622524201,カムシア配合錠ＨＤ「武田テバ」,2149116F2060
622524301,バルヒディオ配合錠ＭＤ「ＪＧ」,2149112F1057
622524401,バルヒディオ配合錠ＥＸ「ＪＧ」,2149112F2053
622527001,バルヒディオ配合錠ＥＸ「ツルハラ」,2149112F2096
622527101,バルヒディオ配合錠ＭＤ「ツルハラ」,2149112F1090
622527201,バルヒディオ配合錠ＭＤ「タナベ」,2149112F1081
622527301,バルヒディオ配合錠ＥＸ「タナベ」,2149112F2088
622529101,バルヒディオ配合錠ＭＤ「日医工」,2149112F1111
622529201,バルヒディオ配合錠ＥＸ「日医工」,2149112F2118
622531501,フロセミド注２０ｍｇ「ＳＮ」,2139401A2218
622531601,フロセミド錠２０ｍｇ「ＳＮ」,2139005F1095
622531701,フロセミド錠４０ｍｇ「ＳＮ」,2139005F2458
622535101,テラムロ配合錠ＡＰ「ＤＳＥＰ」,2149117F1033
622535201,テラムロ配合錠ＢＰ「ＤＳＥＰ」,2149117F2030
622535301,テルチア配合錠ＡＰ「ＤＳＥＰ」,2149113F1035
622535401,テルチア配合錠ＢＰ「ＤＳＥＰ」,2149113F2031
622535501,テルミサルタン錠２０ｍｇ「ＤＳＥＰ」,2149042F1033
622535601,テルミサルタン錠４０ｍｇ「ＤＳＥＰ」,2149042F2030
622535701,テルミサルタン錠８０ｍｇ「ＤＳＥＰ」,2149042F3036
622536101,テルミサルタン錠２０ｍｇ「ケミファ」,2149042F1130
622536201,テルミサルタン錠４０ｍｇ「ケミファ」,2149042F2137
622536301,テルミサルタン錠８０ｍｇ「ケミファ」,2149042F3133
622537001,テルミサルタン錠２０ｍｇ「杏林」,2149042F1017
622537101,テルミサルタン錠４０ｍｇ「杏林」,2149042F2013
622537201,テルミサルタン錠８０ｍｇ「杏林」,2149042F3010
622540001,オルメテックＯＤ錠５ｍｇ,2149044F8029
622540501,テルミサルタン錠２０ｍｇ「ＮＰＩ」,2149042F1017
622540601,テルミサルタン錠４０ｍｇ「ＮＰＩ」,2149042F2080
622540701,テルミサルタン錠８０ｍｇ「ＮＰＩ」,2149042F3087
622540901,テルミサルタン錠２０ｍｇ「ＴＣＫ」,2149042F1092
622541001,テルミサルタン錠４０ｍｇ「ＴＣＫ」,2149042F2099
622541101,テルミサルタン錠８０ｍｇ「ＴＣＫ」,2149042F3095
622542801,アムバロ配合ＯＤ錠「トーワ」,2149114F2060
622543001,カムシア配合錠ＨＤ「トーワ」,2149116F2086
622543101,カムシア配合錠ＬＤ「トーワ」,2149116F1080
622543301,テラムロ配合錠ＡＰ「トーワ」,2149117F1076
622543401,テラムロ配合錠ＢＰ「トーワ」,2149117F2072
622543501,テルチア配合錠ＡＰ「トーワ」,2149113F1060
622543601,テルチア配合錠ＢＰ「トーワ」,2149113F2066
622543701,テルミサルタン錠２０ｍｇ「トーワ」,2149042F1203
622543801,テルミサルタン錠４０ｍｇ「トーワ」,2149042F2200
622543901,テルミサルタン錠８０ｍｇ「トーワ」,2149042F3206
622544001,テルミサルタンＯＤ錠２０ｍｇ「トーワ」,2149042F4032
622544101,テルミサルタンＯＤ錠４０ｍｇ「トーワ」,2149042F5039
622546001,テルミサルタン錠２０ｍｇ「ＹＤ」,2149042F1017
622546101,テルミサルタン錠４０ｍｇ「ＹＤ」,2149042F2013
622546201,テルミサルタン錠８０ｍｇ「ＹＤ」,2149042F3010
622546501,テルミサルタン錠２０ｍｇ「武田テバ」,2149042F1173
622547101,テルミサルタン錠４０ｍｇ「武田テバ」,2149042F2170
622547201,テルミサルタン錠８０ｍｇ「武田テバ」,2149042F3176
622547301,テラムロ配合錠ＡＰ「武田テバ」,2149117F1068
622547401,テラムロ配合錠ＢＰ「武田テバ」,2149117F2064
622547501,テルチア配合錠ＡＰ「武田テバ」,2149113F1051
622547701,テルチア配合錠ＢＰ「武田テバ」,2149113F2058
622548901,フロセミド錠１０ｍｇ「武田テバ」,2139005F3055
622549301,テルミサルタン錠２０ｍｇ「三和」,2149042F1017
622549401,テルミサルタン錠４０ｍｇ「三和」,2149042F2013
622549501,テルミサルタン錠８０ｍｇ「三和」,2149042F3010
622551501,テルミサルタン錠２０ｍｇ「オーハラ」,2149042F1114
622551601,テルミサルタン錠４０ｍｇ「オーハラ」,2149042F2110
622551701,テルミサルタン錠８０ｍｇ「オーハラ」,2149042F3117
622553401,テルミサルタン錠２０ｍｇ「ＪＧ」,2149042F1068
622553501,テルミサルタン錠４０ｍｇ「ＪＧ」,2149042F2064
622553601,テルミサルタン錠８０ｍｇ「ＪＧ」,2149042F3060
622557601,テルミサルタン錠２０ｍｇ「タナベ」,2149042F1017
622557701,テルミサルタン錠４０ｍｇ「タナベ」,2149042F2013
622557801,テルミサルタン錠８０ｍｇ「タナベ」,2149042F3010
622558101,テルミサルタンＯＤ錠２０ｍｇ「サワイ」,2149042F4016
622558201,テルミサルタンＯＤ錠４０ｍｇ「サワイ」,2149042F5020
622558301,テルミサルタン錠２０ｍｇ「サワイ」,2149042F1017
622558401,テルミサルタン錠４０ｍｇ「サワイ」,2149042F2013
622558501,テルミサルタン錠８０ｍｇ「サワイ」,2149042F3010
622558601,テラムロ配合錠ＡＰ「サワイ」,2149117F1050
622558701,テラムロ配合錠ＢＰ「サワイ」,2149117F2056
622558801,テルチア配合錠ＡＰ「サワイ」,2149113F1043
622558901,テルチア配合錠ＢＰ「サワイ」,2149113F2040
622559501,テルミサルタン錠２０ｍｇ「明治」,2149042F1246
622559601,テルミサルタン錠４０ｍｇ「明治」,2149042F2242
622559701,テルミサルタン錠８０ｍｇ「明治」,2149042F3249
622562801,テルミサルタン錠２０ｍｇ「ファイザー」,2149042F1017
622562901,テルミサルタン錠４０ｍｇ「ファイザー」,2149042F2013
622563001,テルミサルタン錠８０ｍｇ「ファイザー」,2149042F3010
622563601,テルミサルタン錠２０ｍｇ「ＫＮ」,2149042F1017
622563701,テルミサルタン錠４０ｍｇ「ＫＮ」,2149042F2013
622563801,テルミサルタン錠８０ｍｇ「ＫＮ」,2149042F3010
622563901,テルミサルタン錠２０ｍｇ「サンド」,2149042F1017
622564001,テルミサルタン錠４０ｍｇ「サンド」,2149042F2013
622564101,テルミサルタン錠８０ｍｇ「サンド」,2149042F3010
622565101,テルミサルタン錠２０ｍｇ「ツルハラ」,2149042F1017
622565201,テルミサルタン錠４０ｍｇ「ツルハラ」,2149042F2196
622565301,テルミサルタン錠８０ｍｇ「ツルハラ」,2149042F3010
622566601,テルミサルタン錠２０ｍｇ「ＥＥ」,2149042F1017
622566701,テルミサルタン錠４０ｍｇ「ＥＥ」,2149042F2013
622566801,テルミサルタン錠８０ｍｇ「ＥＥ」,2149042F3010
622566901,テラムロ配合錠ＡＰ「ＥＥ」,2149117F1041
622567001,テラムロ配合錠ＢＰ「ＥＥ」,2149117F2048
622567401,フロセミド錠１０ｍｇ「ＳＮ」,2139005F3047
622568801,テルミサルタン錠２０ｍｇ「日医工」,2149042F1017
622568901,テルミサルタン錠４０ｍｇ「日医工」,2149042F2013
622569001,テルミサルタン錠８０ｍｇ「日医工」,2149042F3010
622569101,テラムロ配合錠ＡＰ「日医工」,2149117F1017
622569201,テラムロ配合錠ＢＰ「日医工」,2149117F2013
622569301,テルチア配合錠ＡＰ「日医工」,2149113F1019
622569401,テルチア配合錠ＢＰ「日医工」,2149113F2015
622570301,テラムロ配合錠ＡＰ「ニプロ」,2149117F1017
622570401,テラムロ配合錠ＢＰ「ニプロ」,2149117F2013
622570501,テルミサルタン錠２０ｍｇ「ニプロ」,2149042F1017
622570601,テルミサルタン錠４０ｍｇ「ニプロ」,2149042F2013
622570701,テルミサルタン錠８０ｍｇ「ニプロ」,2149042F3010
622571101,オルメサルタンＯＤ錠５ｍｇ「ＤＳＥＰ」,2149044F8037
622571201,オルメサルタンＯＤ錠１０ｍｇ「ＤＳＥＰ」,2149044F5038
622571301,オルメサルタンＯＤ錠２０ｍｇ「ＤＳＥＰ」,2149044F6034
622571401,オルメサルタンＯＤ錠４０ｍｇ「ＤＳＥＰ」,2149044F7030
622571501,テルミサルタン錠２０ｍｇ「ＦＦＰ」,2149042F1017
622571601,テルミサルタン錠４０ｍｇ「ＦＦＰ」,2149042F2013
622571701,テルミサルタン錠８０ｍｇ「ＦＦＰ」,2149042F3010
622574701,オルメサルタン錠５ｍｇ「ＹＤ」,2149044F3060
622574801,オルメサルタン錠１０ｍｇ「ＹＤ」,2149044F1067
622574901,オルメサルタン錠２０ｍｇ「ＹＤ」,2149044F2063
622575001,オルメサルタン錠４０ｍｇ「ＹＤ」,2149044F4066
622577201,イルベサルタン錠５０ｍｇ「ケミファ」,2149046F1090
622577301,イルベサルタン錠１００ｍｇ「ケミファ」,2149046F2097
622577401,イルベサルタン錠２００ｍｇ「ケミファ」,2149046F3093
622577501,オルメサルタン錠５ｍｇ「ケミファ」,2149044F3108
622577601,オルメサルタン錠１０ｍｇ「ケミファ」,2149044F1091
622577701,オルメサルタン錠２０ｍｇ「ケミファ」,2149044F2098
622577801,オルメサルタン錠４０ｍｇ「ケミファ」,2149044F4104
622579401,イルベサルタンＯＤ錠１００ｍｇ「トーワ」,2149046F5029
622579501,イルベサルタンＯＤ錠５０ｍｇ「トーワ」,2149046F4022
622579601,イルベサルタンＯＤ錠２００ｍｇ「トーワ」,2149046F6025
622579701,イルベサルタン錠１００ｍｇ「トーワ」,2149046F2119
622579801,イルベサルタン錠２００ｍｇ「トーワ」,2149046F3115
622579901,イルベサルタン錠５０ｍｇ「トーワ」,2149046F1112
622580001,オルメサルタンＯＤ錠１０ｍｇ「トーワ」,2149044F5089
622580101,オルメサルタンＯＤ錠２０ｍｇ「トーワ」,2149044F6085
622580201,オルメサルタンＯＤ錠４０ｍｇ「トーワ」,2149044F7073
622580301,オルメサルタンＯＤ錠５ｍｇ「トーワ」,2149044F8070
622582901,イルベサルタン錠５０ｍｇ「共創未来」,2149046F1082
622583001,イルベサルタン錠１００ｍｇ「共創未来」,2149046F2089
622583101,イルベサルタン錠２００ｍｇ「共創未来」,2149046F3085
622584301,オルメサルタンＯＤ錠５ｍｇ「ファイザー」,2149044F8096
622584401,オルメサルタンＯＤ錠１０ｍｇ「ファイザー」,2149044F5119
622584501,オルメサルタンＯＤ錠２０ｍｇ「ファイザー」,2149044F6115
622584601,オルメサルタンＯＤ錠４０ｍｇ「ファイザー」,2149044F7103
622585601,オルメサルタン錠５ｍｇ「ＴＣＫ」,2149044F3051
622585701,オルメサルタン錠１０ｍｇ「ＴＣＫ」,2149044F1059
622585801,オルメサルタン錠２０ｍｇ「ＴＣＫ」,2149044F2055
622585901,オルメサルタン錠４０ｍｇ「ＴＣＫ」,2149044F4058
622586801,イルベサルタン錠５０ｍｇ「ＤＳＰＢ」,2149046F1040
622586901,イルベサルタン錠１００ｍｇ「ＤＳＰＢ」,2149046F2046
622587001,イルベサルタン錠２００ｍｇ「ＤＳＰＢ」,2149046F3042
622587501,イルベサルタン錠５０ｍｇ「サワイ」,2149046F1104
622587601,イルベサルタン錠１００ｍｇ「サワイ」,2149046F2100
622587701,イルベサルタン錠２００ｍｇ「サワイ」,2149046F3107
622587801,オルメサルタンＯＤ錠５ｍｇ「サワイ」,2149044F8061
622587901,オルメサルタンＯＤ錠１０ｍｇ「サワイ」,2149044F5070
622588001,オルメサルタンＯＤ錠２０ｍｇ「サワイ」,2149044F6077
622588101,オルメサルタンＯＤ錠４０ｍｇ「サワイ」,2149044F7065
622589401,オルメサルタン錠５ｍｇ「杏林」,2149044F3094
622589501,オルメサルタン錠１０ｍｇ「杏林」,2149044F1083
622589601,オルメサルタン錠２０ｍｇ「杏林」,2149044F2080
622589701,オルメサルタン錠４０ｍｇ「杏林」,2149044F4090
622591001,ビソプロロールフマル酸塩錠０．６２５ｍｇ「ＪＧ」,2123016F3118
622591101,ビソプロロールフマル酸塩錠２．５ｍｇ「ＪＧ」,2123016F1174
622591201,ビソプロロールフマル酸塩錠５ｍｇ「ＪＧ」,2123016F2014
622591301,オルメサルタン錠５ｍｇ「ＪＧ」,2149044F3035
622591401,オルメサルタン錠１０ｍｇ「ＪＧ」,2149044F1032
622591501,オルメサルタン錠２０ｍｇ「ＪＧ」,2149044F2039
622591601,オルメサルタン錠４０ｍｇ「ＪＧ」,2149044F4031
622592101,オルメサルタン錠５ｍｇ「オーハラ」,2149044F3086
622592201,オルメサルタン錠１０ｍｇ「オーハラ」,2149044F1075
622592301,オルメサルタン錠２０ｍｇ「オーハラ」,2149044F2071
622592401,オルメサルタン錠４０ｍｇ「オーハラ」,2149044F4082
622593301,オルメサルタン錠５ｍｇ「三和」,2149044F3116
622593401,オルメサルタン錠１０ｍｇ「三和」,2149044F1105
622593501,オルメサルタン錠２０ｍｇ「三和」,2149044F2101
622593601,オルメサルタン錠４０ｍｇ「三和」,2149044F4112
622593701,オルメサルタンＯＤ錠１０ｍｇ「アメル」,2149044F5062
622593801,オルメサルタンＯＤ錠２０ｍｇ「アメル」,2149044F6069
622593901,テラムロ配合錠ＡＰ「ＪＧ」,2149117F1106
622594001,テラムロ配合錠ＢＰ「ＪＧ」,2149117F2102
622594101,イルベサルタン錠５０ｍｇ「オーハラ」,2149046F1074
622594201,イルベサルタン錠１００ｍｇ「オーハラ」,2149046F2070
622594301,イルベサルタン錠２００ｍｇ「オーハラ」,2149046F3077
622594901,オルメサルタン錠５ｍｇ「日新」,2149044F3140
622595001,オルメサルタン錠１０ｍｇ「日新」,2149044F1130
622595101,オルメサルタン錠２０ｍｇ「日新」,2149044F2136
622595201,オルメサルタン錠４０ｍｇ「日新」,2149044F4147
622597001,オルメサルタン錠５ｍｇ「ツルハラ」,2149044F3124
622597101,オルメサルタン錠１０ｍｇ「ツルハラ」,2149044F1113
622597201,オルメサルタン錠２０ｍｇ「ツルハラ」,2149044F2110
622597301,オルメサルタン錠４０ｍｇ「ツルハラ」,2149044F4120
622597601,オルメサルタン錠５ｍｇ「日医工」,2149044F3132
622597701,オルメサルタン錠１０ｍｇ「日医工」,2149044F1121
622597801,オルメサルタン錠２０ｍｇ「日医工」,2149044F2128
622597901,オルメサルタン錠４０ｍｇ「日医工」,2149044F4139
622598001,オルメサルタンＯＤ錠１０ｍｇ「日医工」,2149044F5097
622598101,オルメサルタンＯＤ錠２０ｍｇ「日医工」,2149044F6093
622598201,オルメサルタンＯＤ錠４０ｍｇ「日医工」,2149044F7081
622598701,イルベサルタン錠５０ｍｇ「日医工」,2149046F1120
622598801,イルベサルタン錠１００ｍｇ「日医工」,2149046F2127
622598901,イルベサルタン錠２００ｍｇ「日医工」,2149046F3123
622599601,イルベサルタン錠５０ｍｇ「ＥＥ」,2149046F1058
622599701,イルベサルタン錠１００ｍｇ「ＥＥ」,2149046F2054
622599801,イルベサルタン錠２００ｍｇ「ＥＥ」,2149046F3050
622599901,オルメサルタンＯＤ錠５ｍｇ「ＥＥ」,2149044F8045
622600001,オルメサルタンＯＤ錠１０ｍｇ「ＥＥ」,2149044F5046
622600101,オルメサルタンＯＤ錠２０ｍｇ「ＥＥ」,2149044F6042
622600201,オルメサルタンＯＤ錠４０ｍｇ「ＥＥ」,2149044F7049
622600401,オルメサルタン錠５ｍｇ「アメル」,2149044F3078
622600501,オルメサルタン錠４０ｍｇ「アメル」,2149044F4074
622601001,トラセミド錠４ｍｇ「ＫＯ」,2139009F1034
622601101,トラセミド錠８ｍｇ「ＫＯ」,2139009F2030
622601601,イルベサルタン錠５０ｍｇ「ＫＮ」,2149046F1066
622601701,イルベサルタン錠５０ｍｇ「ニプロ」,2149046F1139
622601801,イルベサルタン錠１００ｍｇ「ＫＮ」,2149046F2062
622601901,イルベサルタン錠１００ｍｇ「ニプロ」,2149046F2135
622602001,イルベサルタン錠２００ｍｇ「ＫＮ」,2149046F3069
622602101,イルベサルタン錠２００ｍｇ「ニプロ」,2149046F3131
622602201,オルメサルタンＯＤ錠５ｍｇ「ＫＮ」,2149044F8053
622602301,オルメサルタンＯＤ錠５ｍｇ「ニプロ」,2149044F8088
622602401,オルメサルタンＯＤ錠１０ｍｇ「ＫＮ」,2149044F5054
622602501,オルメサルタンＯＤ錠１０ｍｇ「ニプロ」,2149044F5100
622602601,オルメサルタンＯＤ錠２０ｍｇ「ＫＮ」,2149044F6050
622602701,オルメサルタンＯＤ錠２０ｍｇ「ニプロ」,2149044F6107
622602801,オルメサルタンＯＤ錠４０ｍｇ「ＫＮ」,2149044F7057
622602901,オルメサルタンＯＤ錠４０ｍｇ「ニプロ」,2149044F7090
622603001,オルメサルタン錠５ｍｇ「ＫＮ」,2149044F3043
622603101,オルメサルタン錠５ｍｇ「ニプロ」,2149044F3159
622603201,オルメサルタン錠１０ｍｇ「ＫＮ」,2149044F1040
622603301,オルメサルタン錠１０ｍｇ「ニプロ」,2149044F1148
622603401,オルメサルタン錠２０ｍｇ「ＫＮ」,2149044F2047
622603501,オルメサルタン錠２０ｍｇ「ニプロ」,2149044F2144
622603601,オルメサルタン錠４０ｍｇ「ＫＮ」,2149044F4040
622603701,オルメサルタン錠４０ｍｇ「ニプロ」,2149044F4155
